credit_id,movie_id,person_id,role_type_id,character_name,billing_order
940,309,346,2,,14
941,309,346,4,,15
942,309,1935,4,,16
943,309,1448,3,,17
944,309,1935,3,,18
945,309,1020,4,,19
946,309,967,4,,20
947,309,821,4,,21
948,309,3369,4,,22
949,454,124,1,John McClane,1
950,454,1151,1,Thornberg,2
951,454,377,1,Holly McClane,3
952,454,674,1,Al Powell,4
953,454,2951,1,Esperanza,5
954,454,1029,1,Stuart,6
955,454,1097,1,Grant,7
956,454,482,1,Carmine Lorenzo,8
957,454,1812,1,Barnes,9
958,454,325,1,Trudeau,10
959,454,509,2,,11
960,454,1683,4,,12
961,454,3222,4,,13
962,454,3738,4,,14
963,454,3647,4,,15
964,454,2029,3,,16
965,454,2031,3,,17
966,454,933,3,,18
967,454,812,4,,19
968,454,998,4,,20
969,454,363,4,,21
970,454,1850,4,,22
971,275,44,1,Edward Scissorhands,1
972,275,99,1,Kim,2
973,275,686,1,Peg,3
974,275,503,1,Jim,4
975,275,365,1,Joyce,5
976,275,3013,1,Kevin,6
977,275,850,1,Helen,7
978,275,347,1,Marge,8
979,275,3846,1,Officer Allen,9
980,275,2363,1,Esmeralda,10
981,275,155,2,,11
982,275,155,4,,12
983,275,762,4,,13
984,275,155,3,,14
985,275,1711,3,,15
986,275,184,4,,16
987,275,1636,4,,17
988,275,2117,4,,18
989,275,2118,4,,19
990,389,89,1,Michael Corleone,1
991,389,237,1,Kay Adams,2
992,389,201,1,Vincent Mancini,3
993,389,645,1,Connie Corleone Rizzi,4
994,389,3754,1,Don Altobello,5
995,389,559,1,Joey Zasa,6
996,389,506,1,B.J. Harrison,7
997,389,196,1,Grace Hamilton,8
998,389,428,1,Mary Corleone,9
999,389,3700,1,Cardinal Lamberto,10
1000,389,163,2,,11
1001,389,3147,4,,12
1002,389,163,4,,13
1003,389,163,3,,14
1004,389,1579,4,,15
1005,389,3858,4,,16
1006,389,1926,4,,17
1007,389,2680,4,,18
1008,389,818,4,,19
1009,35,43,1,James Conway,1
1010,35,248,1,Henry Hill,2
1011,35,278,1,Tommy DeVito,3
1012,35,397,1,Karen Hill,4
1013,35,312,1,Paul Cicero,5
1014,35,3474,1,Frankie Carbone,6
1015,35,1652,1,Sonny Bunz,7
1016,35,3531,1,Frenchy,8
1017,35,3723,1,Billy Batts,9
1018,35,2638,1,Morris Kessler,10
1019,35,102,2,,11
1020,35,3101,4,,12
1021,35,102,4,,13
1022,35,956,3,,14
1023,35,368,4,,15
1024,35,2507,4,,16
1025,35,3376,4,,17
1026,174,167,1,Kevin,1
1027,174,278,1,Harry,2
1028,174,3541,1,Marv,3
1029,174,514,1,Peter,4
1030,174,1303,1,Marley,5
1031,174,584,1,Kate,6
1032,174,2008,1,Linnie,7
1033,174,3180,1,Buzz,8
1034,174,1198,1,Uncle Frank,9
1035,174,3878,1,Megan,10
1036,174,427,2,,11
1037,174,227,4,,12
1038,174,227,3,,13
1039,174,739,4,,14
1040,174,2659,4,,15
1041,174,2039,4,,16
1042,458,57,1,Edward Lewis,1
1043,458,98,1,Vivian Ward,2
1044,458,817,1,Philip Stuckey,3
1045,458,304,1,Kit De Luca,4
1046,458,378,1,James Morse,5
1047,458,2286,1,David Morse,6
1048,458,691,1,Elizabeth Stuckey,7
1049,458,1727,1,Bridget,8
1050,458,466,1,Barney Thompson,9
1051,458,1192,1,Susan,10
1052,458,896,2,,11
1053,458,2539,4,,12
1054,458,2837,3,,13
1055,458,3212,3,,14
1056,458,1010,4,,15
1057,458,2852,4,,16
1058,458,2039,4,,17
1059,458,2944,4,,18
1060,490,101,1,Quaid,1
1061,490,112,1,Lori,2
1062,490,232,1,Richter,3
1063,490,665,1,Melina,4
1064,490,430,1,Cohaagen,5
1065,490,1251,1,George,6
1066,490,1251,1,Kuato,7
1067,490,2344,1,Benny,8
1068,490,1486,1,Helm,9
1069,490,1363,1,Dr. Edgemar,10
1070,490,1186,1,McClane,11
1071,490,334,2,,12
1072,490,456,4,,13
1073,490,3450,4,,14
1074,490,2987,4,,15
1075,490,3128,4,,16
1076,490,1840,3,,17
1077,490,3450,3,,18
1078,490,3,4,,19
1079,490,997,4,,20
1080,490,3694,4,,21
1081,326,2995,1,Belle,1
1082,326,383,1,Beast,2
1083,326,1591,1,Lefou,3
1084,326,1817,1,Maurice,4
1085,326,547,1,Mrs. Potts,5
1086,326,586,1,Lumiere,6
1087,326,3098,1,Chip,7
1088,326,659,1,Cogsworth,8
1089,326,659,1,Narrator,9
1090,326,3831,1,Gaston,10
1091,326,3893,1,Wardrobe,11
1092,326,3669,2,,12
1093,326,3874,2,,13
1094,326,3891,4,,14
1095,326,1493,4,,15
1096,326,3331,4,,16
1097,326,2738,4,,17
1098,326,2104,3,,18
1099,326,2814,4,,19
1100,326,1459,4,,20
1101,326,2419,4,,21
1102,19,54,1,Clarice Starling,1
1103,19,66,1,Dr. Hannibal Lecter,2
1104,19,489,1,Jack Crawford,3
1105,19,2580,1,Jame Gumb,4
1106,19,2174,1,Dr. Frederick Chilton,5
1107,19,3483,1,Catherine Martin,6
1108,19,364,1,Senator Ruth Martin,7
1109,19,2561,1,Ardelia Mapp,8
1110,19,2936,1,Lt. Boyle,9
1111,19,3762,1,Lamar,10
1112,19,451,2,,11
1113,19,2149,4,,12
1114,19,3613,4,,13
1115,19,1333,3,,14
1116,19,3353,3,,15
1117,19,3695,3,,16
1118,19,1019,4,,17
1119,19,974,4,,18
1120,19,2784,4,,19
1121,43,101,1,The Terminator,1
1122,43,62,1,Sarah Connor,2
1123,43,200,1,John Connor,3
1124,43,594,1,T-1000,4
1125,43,1309,1,Dr. Silberman,5
1126,43,2899,1,Miles Dyson,6
1127,43,2823,1,Tarissa Dyson,7
1128,43,2085,1,Enrique Salceda,8
1129,43,1574,1,Tim,9
1130,43,491,1,Janelle Voight,10
1131,43,29,2,,11
1132,43,29,4,,12
1133,43,3876,4,,13
1134,43,29,3,,14
1135,43,1007,4,,15
1136,43,803,4,,16
1137,43,1396,4,,17
1138,43,1737,4,,18
1139,43,2011,4,,19
1140,43,2146,4,,20
1141,334,3797,1,Aladdin,1
1142,334,123,1,Genie,2
1143,334,123,1,Peddler,3
1144,334,2525,1,Princess Jasmine,4
1145,334,1916,1,Jafar,5
1146,334,3807,1,Abu,6
1147,334,3807,1,Cave of Wonders,7
1148,334,3807,1,Rajah,8
1149,334,2040,1,Iago,9
1150,334,3389,1,Sultan,10
1151,334,1067,1,Gazeem,11
1152,334,1067,1,Melon Merchant,12
1153,334,1067,1,Nut Merchant,13
1154,334,1112,1,Additional Voices,14
1155,334,1409,1,Prince Achmed,15
1156,334,1409,1,Necklace Merchant,16
1157,334,1533,2,,17
1158,334,2926,2,,18
1159,334,1533,4,,19
1160,334,2926,4,,20
1161,334,1798,4,,21
1162,334,3277,4,,22
1163,334,1533,3,,23
1164,334,2926,3,,24
1165,334,2814,4,,25
1166,334,3087,4,,26
1167,387,167,1,Kevin,1
1168,387,278,1,Harry,2
1169,387,3541,1,Marv,3
1170,387,584,1,Kate,4
1171,387,514,1,Peter,5
1172,387,3180,1,Buzz,6
1173,387,3878,1,Megan,7
1174,387,3431,1,Linnie,8
1175,387,2705,1,Jeff,9
1176,387,1198,1,Uncle Frank,10
1177,387,427,2,,11
1178,387,227,4,,12
1179,387,227,3,,13
1180,387,739,4,,14
1181,387,2659,4,,15
1182,387,2039,4,,16
1183,62,73,1,Mr. White,1
1184,62,73,1,Larry,2
1185,62,299,1,Mr. Orange,3
1186,62,299,1,Freddy,4
1187,62,252,1,Mr. Blonde,5
1188,62,252,1,Vic,6
1189,62,598,1,Nice Guy Eddie,7
1190,62,27,1,Mr. Pink,8
1191,62,3650,1,Joe Cabot,9
1192,62,1369,1,Holdaway,10
1193,62,1197,1,Marvin Nash,11
1194,62,1398,1,Mr. Blue,12
1195,62,113,1,Mr. Brown,13
1196,62,113,2,,14
1197,62,113,4,,15
1198,62,359,4,,16
1199,62,831,3,,17
1200,62,3400,4,,18
1201,62,2813,4,,19
1202,374,48,1,Bill Munny,1
1203,374,213,1,Little Bill Daggett,2
1204,374,56,1,Ned Logan,3
1205,374,510,1,English Bob,4
1206,374,3892,1,The 'Schofield Kid',5
1207,374,1044,1,W.W. Beauchamp,6
1208,374,851,1,Strawberry Alice,7
1209,374,2579,1,Delilah Fitzgerald,8
1210,374,2907,1,Quick Mike,9
1211,374,1443,1,Davey Bunting,10
1212,374,48,2,,11
1213,374,3074,4,,12
1214,374,48,3,,13
1215,374,1014,4,,14
1216,374,975,4,,15
1217,374,1600,4,,16
1218,177,85,1,Phil,1
1219,177,250,1,Rita,2
1220,177,1797,1,Larry,3
1221,177,3652,1,Ned,4
1222,177,1744,1,Buster,5
1223,177,1966,1,Nancy,6
1224,177,3055,1,Mrs. Lancaster,7
1225,177,1752,1,Gus,8
1226,177,3028,1,Ralph,9
1227,177,1761,1,Doris the Waitress,10
1228,177,287,2,,11
1229,177,3288,4,,12
1230,177,287,4,,13
1231,177,1075,3,,14
1232,177,287,3,,15
1233,177,1006,4,,16
1234,177,1040,4,,17
1235,177,2195,4,,18
1236,60,267,1,Grant,1
1237,60,178,1,Ellie,2
1238,60,61,1,Malcolm,3
1239,60,135,1,Hammond,4
1240,60,3065,1,Muldoon,5
1241,60,1849,1,Gennaro,6
1242,60,341,1,Wu,7
1243,60,562,1,Tim,8
1244,60,295,1,Lex,9
1245,60,69,1,Arnold,10
1246,60,109,2,,11
1247,60,164,4,,12
1248,60,2471,4,,13
1249,60,879,3,,14
1250,60,2865,3,,15
1251,60,739,4,,16
1252,60,967,4,,17
1253,60,2380,4,,18
1254,445,184,1,Jack Skellington - Singing Voice,1
1255,445,184,1,Barrel,2
1256,445,184,1,Clown with the Tear Away Face,3
1257,445,628,1,Jack Skellington,4
1258,445,584,1,Sally,5
1259,445,584,1,Shock,6
1260,445,2206,1,Dr. Finkelstein,7
1261,445,3417,1,Mayor,8
1262,445,292,1,Lock,9
1263,445,3035,1,Oogie Boogie,10
1264,445,2301,1,Santa,11
1265,445,2746,1,Big Witch,12
1266,445,2746,1,W.W.D.,13
1267,445,1773,1,Corpse Kid,14
1268,445,1773,1,Corpse Mom,15
1269,445,1773,1,Small Witch,16
1270,445,3403,2,,17
1271,445,762,4,,18
1272,445,2770,4,,19
1273,445,155,4,,20
1274,445,155,3,,21
1275,445,1711,3,,22
1276,445,2104,3,,23
1277,445,184,4,,24
1278,445,2485,4,,25
1279,445,3793,4,,26
1280,24,266,1,Oskar Schindler,1
1281,24,51,1,Amon Goeth,2
1282,24,540,1,Itzhak Stern,3
1283,24,2023,1,Emilie Schindler,4
1284,24,3315,1,Poldek Pfefferberg,5
1285,24,446,1,Helen Hirsch,6
1286,24,1959,1,Victoria Klonowska,7
1287,24,2585,1,Wilek Chilowicz,8
1288,24,2299,1,Marcel Goldberg,9
1289,24,2670,1,Ingrid,10
1290,24,109,2,,11
1291,24,2418,4,,12
1292,24,693,4,,13
1293,24,2655,3,,14
1294,24,2865,3,,15
1295,24,109,3,,16
1296,24,739,4,,17
1297,24,535,4,,18
1298,24,2380,4,,19
1299,398,32,1,Lloyd,1
1300,398,441,1,Harry,2
1301,398,224,1,Mary,3
1302,398,3531,1,Joe Mentalino,4
1303,398,1756,1,J.P. Shay,5
1304,398,3253,1,Nicholas Andre,6
1305,398,927,1,FBI Agent Beth Jordan,7
1306,398,1183,1,Barnard,8
1307,398,1342,1,Karl Swanson,9
1308,398,203,1,Helen Swanson,10
1309,398,1834,2,,11
1310,398,1834,4,,12
1311,398,3913,4,,13
1312,398,1421,4,,14
1313,398,2492,3,,15
1314,398,3525,3,,16
1315,398,3814,3,,17
1316,398,3301,4,,18
1317,398,2294,4,,19
1318,398,2056,4,,20
1319,6,63,1,Forrest Gump,1
1320,6,343,1,Jenny Curran,2
1321,6,310,1,Lieutenant Dan Taylor,3
1322,6,191,1,Mrs. Gump,4
1323,6,3855,1,Nurse at Park Bench,5
1324,6,2276,1,Young Forrest,6
1325,6,2198,1,Doctor,7
1326,6,2410,1,Barber,8
1327,6,3073,1,Crony,9
1328,6,3168,1,Crony,10
1329,6,346,2,,11
1330,6,2080,4,,12
1331,6,3279,4,,13
1332,6,1862,3,,14
1333,6,3530,3,,15
1334,6,944,3,,16
1335,6,1020,4,,17
1336,6,1401,4,,18
1337,6,3369,4,,19
1338,500,11,1,Louis,1
1339,500,39,1,Lestat,2
1340,500,20,1,Armand,3
1341,500,181,1,Claudia,4
1342,500,106,1,Malloy,5
1343,500,2761,1,Whore on Waterfront,6
1344,500,2762,1,Gambler,7
1345,500,3392,1,Pimp,8
1346,500,2619,1,Tavern Girl,9
1347,500,2962,1,Yvette,10
1348,500,534,2,,11
1349,500,3220,4,,12
1350,500,1961,3,,13
1351,500,3890,3,,14
1352,500,1009,4,,15
1353,500,779,4,,16
1354,500,1153,4,,17
1355,500,3705,4,,18
1356,46,25,1,Simba,1
1357,46,231,1,Scar,2
1358,46,235,1,Mufasa,3
1359,46,60,1,Shenzi,4
1360,46,16,1,Zazu,5
1361,46,1429,1,Young Nala,6
1362,46,1626,1,Ed,7
1363,46,2087,1,Rafiki,8
1364,46,2413,1,Nala,9
1365,46,545,1,Timon,10
1366,46,1086,2,,11
1367,46,2851,2,,12
1368,46,2800,4,,13
1369,46,3244,4,,14
1370,46,3891,4,,15
1371,46,2738,4,,16
1372,46,2104,3,,17
1373,46,695,4,,18
1374,46,1282,4,,19
1375,39,291,1,Leon,1
1376,39,88,1,Stansfield,2
1377,39,93,1,Mathilda,3
1378,39,350,1,Tony,4
1379,39,1120,1,Malky,5
1380,39,1301,1,1st Stansfield Man,6
1381,39,1608,1,2nd Stansfield Man,7
1382,39,1993,1,3rd Stansfield Man,8
1383,39,3388,1,4th Stansfield Man,9
1384,39,1166,1,Mathilda's Father,10
1385,39,23,2,,11
1386,39,23,4,,12
1387,39,3412,4,,13
1388,39,961,4,,14
1389,39,2523,4,,15
1390,372,32,1,Stanley Ipkiss,1
1391,372,32,1,The Mask,2
1392,372,46,1,Tina Carlyle,3
1393,372,3232,1,Lt. Mitch Kellaway,4
1394,372,2057,1,Dorian,5
1395,372,691,1,Peggy Brandt,6
1396,372,2329,1,Charlie Schumaker,7
1397,372,749,1,Niko,8
1398,372,1175,1,Irv,9
1399,372,1869,1,Mrs. Peenman,10
1400,372,3849,1,Burt,11
1401,372,3303,2,,12
1402,372,1820,4,,13
1403,372,3716,4,,14
1404,372,1353,4,,15
1405,372,1803,3,,16
1406,372,1005,4,,17
1407,372,2568,4,,18
1408,372,1544,4,,19
1409,7,117,1,Vincent Vega,1
1410,7,115,1,Mia Wallace,2
1411,7,69,1,Jules Winnfield,3
1412,7,124,1,Butch Coolidge,4
1413,7,299,1,Pumpkin,5
1414,7,602,1,Honey Bunny,6
1415,7,2637,1,Waitress,7
1416,7,2516,1,Marvin,8
1417,7,684,1,Brett,9
1418,7,3534,1,Roger,10
1419,7,113,2,,11
1420,7,113,4,,12
1421,7,359,4,,13
1422,7,831,3,,14
1423,7,3400,4,,15
1424,7,2813,4,,16
1425,1,97,1,Andy Dufresne,1
1426,1,56,1,Ellis Boyd 'Red' Redding,2
1427,1,2092,1,Warden Norton,3
1428,1,1029,1,Heywood,4
1429,1,154,1,Captain Hadley,5
1430,1,830,1,Tommy,6
1431,1,622,1,Bogs Diamond,7
1432,1,3834,1,Brooks Hatlen,8
1433,1,1700,1,1946 D.A.,9
1434,1,1340,1,Skeet,10
1435,1,445,2,,11
1436,1,76,4,,12
1437,1,445,4,,13
1438,1,2722,3,,14
1439,1,738,4,,15
1440,1,969,4,,16
1441,1,1904,4,,17
1442,427,94,1,Jack Traven,1
1443,427,226,1,Howard Payne,2
1444,427,26,1,Annie,3
1445,427,2899,1,Capt. McMahon,4
1446,427,441,1,Harry,5
1447,427,626,1,Stephens,6
1448,427,3115,1,Jaguar Owner,7
1449,427,2602,1,Norwood,8
1450,427,2049,1,Helen,9
1451,427,2316,1,Sam,10
1452,427,394,2,,11
1453,427,785,4,,12
1454,427,2032,3,,13
1455,427,1012,4,,14
1456,427,962,4,,15
1457,427,3898,4,,16
1458,496,64,1,Jesse,1
1459,496,177,1,Cline,2
1460,496,1781,1,Wife on Train,3
1461,496,3149,1,Husband on Train,4
1462,496,1382,1,Guy on Bridge,5
1463,496,3289,1,Guy on Bridge,6
1464,496,2687,1,Palm Reader,7
1465,496,1473,1,Street Poet,8
1466,496,1419,1,Bartender,9
1467,496,3742,1,Guitarist in Club,10
1468,496,247,2,,11
1469,496,247,4,,12
1470,496,2493,4,,13
1471,496,3749,3,,14
1472,496,1922,4,,15
1473,496,1647,4,,16
1474,496,1060,4,,17
1475,64,59,1,William Wallace,1
1476,64,255,1,Princess Isabelle,2
1477,64,569,1,Longshanks - King Edward I,3
1478,64,893,1,Robert the Bruce,4
1479,64,3252,1,Young William,5
1480,64,2537,1,Malcolm Wallace,6
1481,64,2948,1,John Wallace,7
1482,64,1594,1,Campbell,8
1483,64,2775,1,MacClannough,9
1484,64,3611,1,Elder Stewart,10
1485,64,59,2,,11
1486,64,3752,4,,12
1487,64,1655,3,,13
1488,64,59,3,,14
1489,64,2512,3,,15
1490,64,5,4,,16
1491,64,666,4,,17
1492,64,3272,4,,18
1493,240,43,1,Sam 'Ace' Rothstein,1
1494,240,112,1,Ginger McKenna,2
1495,240,278,1,Nicky Santoro,3
1496,240,126,1,Lester Diamond,4
1497,240,3229,1,Billy Sherbert,5
1498,240,2443,1,Andy Stone,6
1499,240,605,1,Phillip Green,7
1500,240,2361,1,Pat Webb,8
1501,240,3500,1,Senator,9
1502,240,3723,1,Frank Marino,10
1503,240,102,2,,11
1504,240,3101,4,,12
1505,240,102,4,,13
1506,240,1678,3,,14
1507,240,3225,4,,15
1508,240,3376,4,,16
1509,415,124,1,John McClane,1
1510,415,231,1,Simon,2
1511,415,69,1,Zeus,3
1512,415,500,1,Joe Lambert,4
1513,415,1438,1,Connie Kowalski,5
1514,415,1387,1,Arthur Cobb,6
1515,415,3064,1,Ricky Walsh,7
1516,415,3902,1,Targo,8
1517,415,3094,1,Katya,9
1518,415,1484,1,Charles Weiss,10
1519,415,571,2,,11
1520,415,2191,4,,12
1521,415,3647,4,,13
1522,415,571,3,,14
1523,415,3603,3,,15
1524,415,812,4,,16
1525,415,2818,4,,17
1526,415,3898,4,,18
1527,141,89,1,Vincent Hanna,1
1528,141,43,1,Neil McCauley,2
1529,141,75,1,Chris Shiherlis,3
1530,141,335,1,Nate,4
1531,141,647,1,Michael Cheritto,5
1532,141,3713,1,Justine,6
1533,141,152,1,Eady,7
1534,141,72,1,Charlene Shiherlis,8
1535,141,3857,1,Drucker,9
1536,141,3575,1,Casals,10
1537,141,254,2,,11
1538,141,254,4,,12
1539,141,2604,3,,13
1540,141,254,3,,14
1541,141,1009,4,,15
1542,141,991,4,,16
1543,141,1392,4,,17
1544,141,2013,4,,18
1545,141,2232,4,,19
1546,141,3263,4,,20
1547,442,123,1,Alan Parrish,1
1548,442,181,1,Judy Shepherd,2
1549,442,526,1,Sarah Whittle,3
1550,442,2285,1,Van Pelt,4
1551,442,2285,1,Sam Parrish,5
1552,442,3098,1,Peter Shepherd,6
1553,442,580,1,Nora Shepherd,7
1554,442,860,1,Bentley,8
1555,442,1532,1,Carol Parrish,9
1556,442,725,1,Young Alan,10
1557,442,1397,1,Young Sarah,11
1558,442,747,2,,12
1559,442,2191,4,,13
1560,442,3627,4,,14
1561,442,3564,4,,15
1562,442,3702,4,,16
1563,442,2494,3,,17
1564,442,3631,3,,18
1565,442,5,4,,19
1566,442,959,4,,20
1567,442,1644,4,,21
1568,12,56,1,Somerset,1
1569,12,11,1,Mills,2
1570,12,108,1,John Doe,3
1571,12,676,1,Dead Man at 1st Crime Scene,4
1572,12,3061,1,Detective Taylor at First Murder,5
1573,12,274,1,Tracy,6
1574,12,1472,1,Officer Davis,7
1575,12,2667,1,Gluttony Victim,8
1576,12,1612,1,Dr. O'Neill,9
1577,12,1477,1,Dr. Santiago,10
1578,12,192,2,,11
1579,12,676,4,,12
1580,12,1458,3,,13
1581,12,2475,3,,14
1582,12,1019,4,,15
1583,12,2432,4,,16
1584,12,1904,4,,17
1585,61,63,1,Woody,1
1586,61,352,1,Buzz Lightyear,2
1587,61,3229,1,Mr. Potato Head,3
1588,61,673,1,Slinky Dog,4
1589,61,642,1,Rex,5
1590,61,612,1,Hamm,6
1591,61,607,1,Bo Peep,7
1592,61,2894,1,Andy,8
1593,61,3731,1,Sid,9
1594,61,2827,1,Mrs. Davis,10
1595,61,884,2,,11
1596,61,3820,4,,12
1597,61,797,4,,13
1598,61,1553,4,,14
1599,61,3504,4,,15
1600,61,1137,3,,16
1601,61,2086,3,,17
1602,61,909,4,,18
1603,61,2034,4,,19
1604,61,3691,4,,20
1605,207,124,1,James Cole,1
1606,207,315,1,Kathryn Railly,2
1607,207,11,1,Jeffrey Goines,3
1608,207,2807,1,Young Cole,4
1609,207,3391,1,Jose,5
1610,207,1488,1,Scarface,6
1611,207,1444,1,Tiny,7
1612,207,3756,1,Botanist,8
1613,207,1069,1,Geologist,9
1614,207,2365,1,Zoologist,10
1615,207,204,2,,11
1616,207,770,4,,12
1617,207,3074,4,,13
1618,207,3075,4,,14
1619,207,3282,3,,15
1620,207,1395,4,,16
1621,207,3135,4,,17
1622,207,1153,4,,18
1623,49,108,1,Verbal,1
1624,49,156,1,Keaton,2
1625,49,590,1,Dave Kujan,3
1626,49,139,1,McManus,4
1627,49,450,1,Fenster,5
1628,49,605,1,Hockney,6
1629,49,282,1,Kobayashi,7
1630,49,353,1,Edie Finneran,8
1631,49,716,1,Jack Baer,9
1632,49,221,1,Jeff Rabin,10
1633,49,646,2,,11
1634,49,764,4,,12
1635,49,2768,3,,13
1636,49,646,3,,14
1637,49,3027,4,,15
1638,49,989,4,,16
1639,145,251,1,Jerry Lundegaard,1
1640,145,258,1,Marge Gunderson,2
1641,145,27,1,Carl Showalter,3
1642,145,661,1,Gaear Grimsrud,4
1643,145,3294,1,Jean Lundegaard,5
1644,145,3136,1,Wade Gustafson,6
1645,145,1702,1,Scotty Lundegaard,7
1646,145,2254,1,Irate Customer,8
1647,145,3867,1,Irate Customer's Wife,9
1648,145,3383,1,Car Salesman,10
1649,145,424,2,,11
1650,145,423,4,,12
1651,145,424,4,,13
1652,145,423,3,,14
1653,145,707,4,,15
1654,145,969,4,,16
1655,224,107,1,Capt. Steven Hiller,1
1656,224,284,1,President Thomas J. Whitmore,2
1657,224,61,1,David Levinson,3
1658,224,566,1,Marilyn Whitmore,4
1659,224,729,1,Julius Levinson,5
1660,224,890,1,General William Grey,6
1661,224,611,1,Russell Casse,7
1662,224,1558,1,Constance Spano,8
1663,224,3188,1,Albert Nimziki,9
1664,224,473,1,Marty Gilbert,10
1665,224,185,2,,11
1666,224,714,4,,12
1667,224,185,4,,13
1668,224,714,3,,14
1669,224,771,4,,15
1670,224,979,4,,16
1671,224,1348,4,,17
1672,313,39,1,Ethan Hunt,1
1673,313,335,1,Jim Phelps,2
1674,313,157,1,Claire,3
1675,313,438,1,Kittridge,4
1676,313,291,1,Krieger,5
1677,313,293,1,Luther,6
1678,313,103,1,Sarah Davies,7
1679,313,289,1,Max,8
1680,313,1650,1,Hannah,9
1681,313,3908,1,Drunken Female IMF Agent,10
1682,313,175,2,,11
1683,313,1963,4,,12
1684,313,2471,4,,13
1685,313,693,4,,14
1686,313,668,4,,15
1687,313,39,3,,16
1688,313,3740,3,,17
1689,313,184,4,,18
1690,313,964,4,,19
1691,313,2226,4,,20
1692,494,35,1,John Patrick Mason,1
1693,494,28,1,Stanley Goodspeed,2
1694,494,218,1,General Francis X. Hummel,3
1695,494,3514,1,F.B.I. Director Womack,4
1696,494,577,1,Major Tom Baxter,5
1697,494,481,1,Ernest Paxton,6
1698,494,145,1,Commander Anderson,7
1699,494,256,1,Carla Pestalozzi,8
1700,494,568,1,Marine Captain Hendrix,9
1701,494,3522,1,Captain Frye,10
1702,494,374,2,,11
1703,494,3799,4,,12
1704,494,1571,4,,13
1705,494,3274,4,,14
1706,494,406,3,,15
1707,494,3466,3,,16
1708,494,1997,4,,17
1709,494,695,4,,18
1710,494,1031,4,,19
1711,494,1904,4,,20
1712,395,30,1,Sidney,1
1713,395,429,1,Gale Weathers,2
1714,395,133,1,Deputy Dewey,3
1715,395,119,1,Billy,4
1716,395,21,1,Casey,5
1717,395,2309,1,Phone Voice,6
1718,395,3757,1,Steve,7
1719,395,1322,1,Casey's Father,8
1720,395,2159,1,Casey's Mother,9
1721,395,2176,1,Mr. Prescott,10
1722,395,37,2,,11
1723,395,3856,4,,12
1724,395,2473,3,,13
1725,395,3888,3,,14
1726,395,701,4,,15
1727,395,2294,4,,16
1728,395,2654,4,,17
1729,157,83,1,Renton,1
1730,157,705,1,Spud,2
1731,157,573,1,Sick Boy,3
1732,157,2787,1,Tommy,4
1733,157,413,1,Begbie,5
1734,157,2661,1,Diane,6
1735,157,2913,1,Swanney,7
1736,157,1594,1,David Renton,8
1737,157,2965,1,Cathy Renton,9
1738,157,3718,1,Allison,10
1739,157,396,2,,11
1740,157,3811,4,,12
1741,157,2230,4,,13
1742,157,2660,3,,14
1743,157,996,4,,15
1744,157,2222,4,,16
1745,105,153,1,The Dude,1
1746,105,208,1,Walter Sobchak,2
1747,105,84,1,Maude Lebowski,3
1748,105,27,1,Donny,4
1749,105,2267,1,The Big Lebowski,5
1750,105,223,1,Brandt,6
1751,105,919,1,Bunny Lebowski,7
1752,105,2872,1,Treehorn Thug #1,8
1753,105,3069,1,Treehorn Thug #2,9
1754,105,661,1,Nihilist #1,10
1755,105,424,2,,11
1756,105,423,4,,12
1757,105,424,4,,13
1758,105,423,3,,14
1759,105,707,4,,15
1760,105,969,4,,16
1761,105,1573,4,,19
1762,137,380,1,Guido,1
1763,137,398,1,Dora,2
1764,137,1447,1,Giosu,3
1765,137,1772,1,Zio,4
1766,137,1283,1,Ferruccio,5
1767,137,823,1,Madre di Dora,6
1768,137,706,1,Dottor Lessing,7
1769,137,1081,1,Guicciardini,8
1770,137,2623,1,Direttrice Didattica,9
1771,137,1884,1,Rodolfo,10
1772,137,380,2,,11
1773,137,1482,4,,12
1774,137,380,4,,13
1775,137,1345,3,,14
1776,137,699,3,,15
1777,137,1851,3,,16
1778,137,782,4,,17
1779,137,970,4,,18
1780,137,3037,4,,19
1781,396,94,1,Kevin Lomax,1
1782,396,89,1,John Milton,2
1783,396,114,1,Mary Ann Lomax,3
1784,396,236,1,Eddie Barzoon,4
1785,396,2300,1,Mrs. Alice Lomax,5
1786,396,582,1,Christabella Andreoli,6
1787,396,908,1,Alexander Cullen,7
1788,396,3679,1,Mrs. Jackie Heath,8
1789,396,3337,1,Leamon Heath,9
1790,396,2870,1,Pam Garrety,10
1791,396,212,2,,11
1792,396,790,4,,12
1793,396,2559,4,,13
1794,396,1036,4,,14
1795,396,2474,3,,15
1796,396,2475,3,,16
1797,396,2837,3,,17
1798,396,1010,4,,18
1799,396,962,4,,19
1800,396,3771,4,,20
1801,420,117,1,Sean Archer,1
1802,420,28,1,Castor Troy,2
1803,420,129,1,Eve Archer,3
1804,420,911,1,Pollux Troy,4
1805,420,58,1,Sasha Hassler,5
1806,420,320,1,Jamie Archer,6
1807,420,416,1,Dietrich Hassler,7
1808,420,3136,1,Victor Lazarro,8
1809,420,1844,1,Dr. Malcolm Walsh,9
1810,420,735,1,Prison Guard Walton,10
1811,420,125,2,,11
1812,420,1353,4,,12
1813,420,1559,4,,13
1814,420,1491,3,,14
1815,420,2006,3,,15
1816,420,3020,3,,16
1817,420,3079,3,,17
1818,420,3130,4,,18
1819,420,998,4,,19
1820,420,2416,4,,20
1821,420,3739,4,,21
